key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-508874098,"Supercritical methanolysis of leather tanning waste biomass: experimental investigation, process simulation, and sustainable biodiesel production",2025,,,Beni-Suef University Journal of Basic and Applied Sciences,23148535 (ISSN),14,1,,"Kamel, M. and Vitali, L. and Abdelnour, A. and Abdullah, A.A. and Hassan, A.-A.N.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005074201&doi=10.1186%2Fs43088-025-00635-9&partnerID=40&md5=b90ffc36c8cf012ec0758423506b9cb6,English,Springer Science and Business Media Deutschland GmbH,"[""Chemical Engineering Department, Faculty of Engineering, Minia University, Minya, Egypt"", ""Polytechnic University of Bari, Bari, Italy"", ""Sudan University of Science and Technology, Khartoum, Sudan"", ""El-Robbiki Leather Cluster, El-Robbiki Leather Cluster, Egypt"", ""Faculty of Engineering, Department of Production and Design Engineering, Minia University, Minia, Egypt""]",,"Export Date: 30 March 2026; Cited By: 2; Correspondence Address: M. Kamel; Chemical Engineering Department, Faculty of Engineering, Minia University, Minya, Egypt; email: moatasem.m.kamel@mu.edu.eg | RAYYAN-LABELS: Producto: Energía,Residuos: Residuos sólidos,Tipo de valorización: Valorización térmica",10.1186/s43088-025-00635-9,Biodiesel production;Kinetic modeling;Leather tanning waste (LTW);Response surface methodology (RSM);Supercritical methanolysis (SpCM);Waste valorization,,
rayyan-508874100,Utilization of various solid leather wastes for the production of blended bricks,2022,,,Clean Technologies and Environmental Policy,1618954X (ISSN),24,6,1889-1901,"Senthil, R. and Kavukcu, S.B. and Çakır, S. and Türkmen, H. and Başaran, B. and Alagumuthu, T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125752335&doi=10.1007%2Fs10098-022-02295-0&partnerID=40&md5=0996fb6c47f6828705d95d9901917071,English,Springer Science and Business Media Deutschland GmbH,"[""Leather Engineering Department, Engineering Faculty, Ege University, Bornova, Izmir, 35100, Turkey"", ""School of Bio & Chemical Engineering, Sathyabama University, Tamil Nadu, Chennai, 600199, India"", ""Chemistry Department, Science Faculty, Ege University, Bornova, Izmir, 35100, Turkey"", ""CHORD, Central Leather Research Institute-CSIR, Tamil Nadu, Chennai, 600020, India""]",,"Export Date: 30 March 2026; Cited By: 14; Correspondence Address: R. Senthil; Leather Engineering Department, Engineering Faculty, Ege University, Izmir, Bornova, 35100, Turkey; email: senthilbiop@gmail.com | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización química",10.1007/s10098-022-02295-0,Blended bricks;Clay;Eco-friendly;Leather waste;Brick;Cost effectiveness;Costs;Industrial wastes;Leather;Physicochemical properties;Pollution;Scanning electron microscopy;Waste management;Blended brick;Buildings materials;Chrome shavings;Eco-friendly;Environmental pollutions;In-buildings;Leather wastes;Low-costs;Mechanical characteristics;Physico-chemical and mechanical properties;Construction industry,,
rayyan-508874103,An innovative ionic liquid-aqueous biphasic system for simultaneously highly efficient dechroming and collagen recovery from chrome-tanned leather shavings at room temperature,2024,,,Separation and Purification Technology,13835866 (ISSN),349,,,"Luo, F. and Liu, Z. and Zhao, Q. and Wang, S. and He, L. and Wu, Y. and Chen, Z.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192670966&doi=10.1016%2Fj.seppur.2024.127861&partnerID=40&md5=412927b6eee5b9330feedf8719b61952,English,Elsevier B.V.,"School of Chemistry and Chemical Engineering, Huazhong University of Science and Technology, Wuhan, China",,"Export Date: 30 March 2026; Cited By: 7; Correspondence Address: Z. Chen; School of Chemistry and Chemical Engineering, Huazhong University of Science and Technology, Wuhan, China; email: zqchen@hust.edu.cn; CODEN: SPUTF | RAYYAN-LABELS: Producto: Biomoléculas,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización química",10.1016/j.seppur.2024.127861,Aqueous biphasic system;Chrome-tanned leather shavings;Chromium;Collagen structure;Dechroming;Ionic liquid;Chromium compounds;Circular dichroism spectroscopy;Dichroism;Energy utilization;Fourier transform infrared spectroscopy;Ionic liquids;Leather;Molecular dynamics;Oil shale;Recovery;Tanning;X ray diffraction analysis;Aqueous biphasic system;Chrome-tanned leathe shaving;Chrome-tanned leather;Collagen structure;Cr content;Dechroming;Hazardous wastes;High Cr content;Isolation process;Leather shavings;Collagen,,
rayyan-508874104,Performance Assessment of Kert Protease Treatment for the Sustainable Management of the Unhairing System in Tannery,2025,,,Journal of the American Leather Chemists Association,00029726 (ISSN),120,4,179-190,"Cao, S. and Zhang, X. and Wang, X. and Song, J. and Li, S. and Wang, K. and Lu, W.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009648722&doi=10.34314%2Fks2chh26&partnerID=40&md5=f5ac834899a2c56aaa3e51cc72cd383c,English,American Leather Chemists Association,"[""State Key Laboratory of Green Papermaking and Resource Recycling, Faculty of Light Industry, Qilu University of Technology, Shandong Academy of Sciences), Jinan, 250353, China"", ""College of Biomass Science and Engineering, Sichuan University, Chengdu, 610065, China"", ""Comprehensive Business Department, China National Light Industry Council, Beijing, 100833, China""]",,"Export Date: 30 March 2026; Cited By: 0; Correspondence Address: S. Cao; State Key Laboratory of Green Papermaking and Resource Recycling, Faculty of Light Industry, Qilu University of Technology, Shandong Academy of Sciences), Jinan, 250353, China; email: csl988@foxmail.com; CODEN: JALCA | RAYYAN-LABELS: Producto: Biomoléculas,Residuos: Residuos sólidos,Residuos: Residuos líquidos,Residuos: Residuos sin cromo,Tipo de valorización: Valorización biológica",10.34314/ks2chh26,Cleaner production;Collagen;Efficiency;Nitrogen compounds;Pollution control;Sulfur compounds;Sustainable development;Waste utilization;Wastewater reclamation;Wastewater treatment;Water recycling;Collagenolytic activities;Effective solution;Leather industries;Leather production;Performance assessment;Pollutant discharges;Pollution management;Protease treatment;Reuse and recycling;Sustainable management;Leather,,
rayyan-508874107,Characterization of wet olive pomace waste as bio based resource for leather tanning,2021,,,Materials,19961944 (ISSN),14,19,,"Solé, M.M. and Pons, L. and Conde, M. and Gaidau, C. and Bacardit, A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116444901&doi=10.3390%2Fma14195790&partnerID=40&md5=f334f16618e99eb3330bfc2e4a159591,English,MDPI,"[""A3Leather Innovation Center, Escola Politècnica Superior, Departament d’Informàtica i Enginyeria Industrial, Universitat de Lleida (UdL), Lleida, 25001, Spain"", ""INCDTP-Leather and Footwear Research Institute Division, 93, Ion Minulescu St, 3, Bucharest, 031215, Romania""]",,"Export Date: 30 March 2026; Cited By: 11; Correspondence Address: A. Bacardit; A3Leather Innovation Center, Escola Politècnica Superior, Departament d’Informàtica i Enginyeria Industrial, Universitat de Lleida (UdL), Lleida, 25001, Spain; email: anna.bacardit@udl.cat | RAYYAN-LABELS: Producto: Materiale,Producto: Biomoléculas,Residuos: Residuos sin cromo,Tipo de valorización: Valorización química",10.3390/ma14195790,Leather;Polyphenols;Vegetable tanning;wet olive pomace;Flavonoids;Soil pollution;Tanning;Tannins;Vegetables;Waste incineration;Water pollution;Zeolites;Bio-based;Environmental problems;Leather tanning;Olive pomace;Olive-mill waste;Organic acid concentration;Polyphenols;Valorisation;Vegetable tanning;Wet olive pomace;Leather,,
rayyan-508874110,Preparation and characterization of composite sheets from solid leather waste with plant fibers: a waste utilization effort,2024,,,Clean Technologies and Environmental Policy,1618954X (ISSN),26,4,1025-1038,"Tauhiduzzaman, M. and Mottalib, M.A. and Rahman, M.J. and Kalam, M.A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176559344&doi=10.1007%2Fs10098-023-02642-9&partnerID=40&md5=3889cc5eed4a8f339a37e7ece35bfe8d,English,Springer Science and Business Media Deutschland GmbH,"[""Institute of Leather Engineering and Technology, University of Dhaka, Dhaka, 1209, Bangladesh"", ""Department of Physics, Bangladesh University of Engineering and Technology, Dhaka, Bangladesh"", ""National Institute of Textile Engineering and Research, Nayarhat, Savar, Dhaka, 1350, Bangladesh""]",,"Export Date: 30 March 2026; Cited By: 18; Correspondence Address: M.A. Mottalib; Institute of Leather Engineering and Technology, University of Dhaka, Dhaka, 1209, Bangladesh; email: abdul.mottalib@du.ac.bd | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Tipo de valorización: Valorización química",10.1007/s10098-023-02642-9,Bio-composites;Environmental pollution;Leather wastes;Physicochemical;Plant fibers;Solid wastes;Fourier transform infrared spectroscopy;Fruits;Glass ceramics;Scanning electron microscopy;Solid wastes;Sustainable development;Tensile strength;Banana fibres;Biocomposite;Composite sheets;Environmental pollutions;Fibre composites;Large amounts;Leather wastes;Physico-chemicals;Plant fibres;Thermo-gravimetric;Leather,,
rayyan-508874112,Valorization of Pomegranate Peel Waste as Retanning Agent in Leather Industry and Investigation of Its Effect on Prevention of Cr(VI) Formation,2023,,,Journal of the American Leather Chemists Association,00029726 (ISSN),118,2,51-58,"Ozkan, C.K.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149418044&doi=10.34314%2Fjalca.v118i2.6499&partnerID=40&md5=17d66f179b0c3ea4012ba7446339fd16,English,American Leather Chemists Association,"Department of Leather Engineering, Faculty of Engineering, Ege University, Bornova, Izmir, 35100, Turkey",,"Export Date: 30 March 2026; Cited By: 3; Correspondence Address: C.K. Ozkan; Department of Leather Engineering, Faculty of Engineering, Ege University, Izmir, Bornova, 35100, Turkey; email: cigdem.kilicarislan@ege.edu.tr; CODEN: JALCA | RAYYAN-LABELS: Producto: Materiale,Producto: Biomoléculas,Residuos: Residuos sin cromo,Tipo de valorización: Valorización química",10.34314/jalca.v118i2.6499,Chromium compounds;Flavonoids;Free radicals;Leather;Tannins;Antioxidant power;Condition;Leather industries;Leather production;Manufacturing process;Polyphenols;Property;Retanning agents;Valorisation;Vegetable tannins;Antioxidants,,
rayyan-508874115,Application of an Integrated System of Thermal Pressure Hydrolysis/Membrane Techniques to Recover Chromium from Tannery Waste for Reuse in Hide Tanning Processes,2023,,,Membranes,20770375 (ISSN),13,1,,"Kowalik-Klimczak, A. and Życki, M. and Łożyńska, M. and Schadewell, C. and Fiehn, T. and Woźniak, B. and Flisek, M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146808213&doi=10.3390%2Fmembranes13010018&partnerID=40&md5=bf75f6c7d07fcc7e82bd755502060f89,English,MDPI,"[""Łukasiewicz Research Network–Institute for Sustainable Technology, Pułaskiego St. 6/10, Radom, 26-600, Poland"", ""Prüf- und Forschungsinstitut Pirmasens e.V, Marie-Curie-Str. 19, Pirmasens, 66953, Germany"", ""Countrywide Chamber of Leather Industry, Włodzimierza Krukowskiego St. 1, Radom, 26-600, Poland""]",,"Export Date: 30 March 2026; Cited By: 2; Correspondence Address: A. Kowalik-Klimczak; Łukasiewicz Research Network–Institute for Sustainable Technology, Radom, Pułaskiego St. 6/10, 26-600, Poland; email: anna.kowalik-klimczak@itee.lukasiewicz.gov.pl | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización química",10.3390/membranes13010018,chromium(III);circular economy;microfiltration (MF);nanofiltration (NF);tannery waste;thermal pressure hydrolysis (TPH);Chromium compounds;Hydrolysis;Mammals;Nanofiltration;Purification;Recovery;Chromium III;Chromium(III);Circular economy;Microfiltration;Nanofiltration;Tannery waste;Tanning agents;Tanning process;Thermal pressure;Thermal pressure hydrolysis;Microfiltration,,
rayyan-508874117,Preparation of Adsorption-degradation Collagen/ZnO Composites Based on Chrome-tanned Leather Shavings,2024,,,Gaodeng Xuexiao Huaxue Xuebao/Chemical Journal of Chinese Universities,02510790 (ISSN),45,3,,"Tian, Z. and Gao, P. and Yu, R. and Zhao, W.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188092777&doi=10.7503%2Fcjcu20230416&partnerID=40&md5=6ce94959de610e7baeaa978c659dca2e,Chinese,Higher Education Press Limited Company,"[""College of Bioresources Chemical and Materials Engineering, Shaanxi University of Science & Technology, Xi’an, 710021, China"", ""National Demonstration Center for Experimental Light Chemistry Engineering Education, Shaanxi University of Science & Technology, Xi’an, 710021, China"", ""Xingye Leather Technology Co.，Ltd., Quanzhou, 362000, China""]",,"Export Date: 30 March 2026; Cited By: 2; Correspondence Address: Z. Tian; College of Bioresources Chemical and Materials Engineering, Shaanxi University of Science & Technology, Xi’an, 710021, China; email: tian_amb@163.com; CODEN: KTHPD | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización química,Tipo de valorización: Aplicaciones ambientales",10.7503/cjcu20230416,Adsorption performance;Collagen;Methylene blue;Photocatalytic degradation;ZnO;Adsorption;Degradation;II-VI semiconductors;Kinetic parameters;Kinetic theory;Leather;Tanning;Thermodynamic stability;Wastewater treatment;Zinc sulfide;ZnO nanoparticles;Adsorbent materials;Adsorption performance;Chrome-tanned leather;Collagen fibrils;Hazardous wastes;Leather industries;Leather shavings;Methylene Blue;On chrome;Photocatalytic degradation;Collagen,,
rayyan-508874118,From leather wastes to leather: enhancement of low quality leather using collagen recovered from leather tanned wastes,2023,,,Clean Technologies and Environmental Policy,1618954X (ISSN),25,9,3065-3074,"Gargano, M. and Florio, C. and Sannia, G. and Lettera, V.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160815133&doi=10.1007%2Fs10098-023-02552-w&partnerID=40&md5=8724442aaa9049f4925422c080ecac94,English,Springer Science and Business Media Deutschland GmbH,"[""Department of Chemical Sciences, University of Napoli Federico II, Complesso Universitario Di Monte S. Angelo, Via Cinthia 21, Naples, 80126, Italy"", ""Italian Leather Research Institute, Via Campi Flegrei, 34, Pozzuoli, 80078, Italy"", ""BioPox Srl, Viale Maria Bakunin, 12, Naples, 80125, Italy"", ""Department of Chemistry and Chemical Technologies, Università Della Calabria, Via P. Bucci Cubo 12, Arcavacata Di Rende, 87036, Italy""]",,"Export Date: 30 March 2026; Cited By: 10; Correspondence Address: M. Gargano; Department of Chemical Sciences, University of Napoli Federico II, Complesso Universitario Di Monte S. Angelo, Naples, Via Cinthia 21, 80126, Italy; email: marika.gargano@unina.it | RAYYAN-LABELS: Producto: Materiale,Producto: Biomoléculas,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización química,Tipo de valorización: Valorización biológica",10.1007/s10098-023-02552-w,Circular economy;Clean process;Closed-loop;Enzymatic cross-linking;Waste re-use;Collagen;Enzymatic hydrolysis;Fillers;Nitrogen fertilizers;Polyvinyl alcohols;Solid wastes;Circular economy;Clean process;Closed-loop;Cross linking;Crosslinking reaction;Enzymatic cross-linking;Leather industries;Leather wastes;Low qualities;Waste re-use;Leather,,
rayyan-508874119,Mechanical Properties of Ternary Composite from Waste Leather Fibers and Waste Polyamide Fibers with Acrylonitrile-Butadiene Rubber,2023,,,Polymers,20734360 (ISSN),15,11,,"Hang, L.T. and Do, Q.-V. and Hoang, L. and Nguyen, L.T. and Linh, N.P.D. and Doan, V.A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161565325&doi=10.3390%2Fpolym15112453&partnerID=40&md5=73bb2b4ddc146ccd7b6bb32acdbe7cb0,English,MDPI,"[""Faculty of Garment Technology and Fashion Design, Hung Yen University of Technology and Education, Hung Yen, 160000, Viet Nam"", ""School of Material Science, Japan Advanced Institute of Science and Technology, 1-1 Asahidai, Ishikawa, Nomi, 923-1292, Japan"", ""Center for Polymer Composite and Paper, Hanoi University of Science of Technology, Hanoi, 100000, Viet Nam""]",,"Export Date: 30 March 2026; Cited By: 7; Correspondence Address: Q.-V. Do; School of Material Science, Japan Advanced Institute of Science and Technology, Nomi, 1-1 Asahidai, Ishikawa, 923-1292, Japan; email: doquocviet@jaist.ac.jp; N.P.D. Linh; Center for Polymer Composite and Paper, Hanoi University of Science of Technology, Hanoi, 100000, Viet Nam; email: linh.nguyenphamduy@hust.edu.vn; V.A. Doan; Center for Polymer Composite and Paper, Hanoi University of Science of Technology, Hanoi, 100000, Viet Nam; email: vu.doananh@hust.edu.vn | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Tipo de valorización: Valorización química",10.3390/polym15112453,acrylonitrile-butadiene rubber;fiber reinforced composite;waste leather;waste polyamide;Butadiene;Compression Molding;Dynamics;Leather;Polyamides;Recycling;Butadiene;Compression molding;Dynamic mechanical analysis;Dynamics;Failure (mechanical);Fiber reinforced plastics;Leather;Polyamides;Recycling;Rubber;Scanning electron microscopy;Tensile strength;Acrylonitrile butadiene rubber;Acrylonitrile-butadiene rubber;Composites material;Fibre-reinforced composite;Nitrile rubbers;Polyamide fibers;Recycled composites;Ternary composites;Waste leathe;Waste polyamide;Fibers,,
